Hotel ID,Hotel Name,Review ID,Review Text,Rating,Date,Sentiment,Ghost Review,Business Status
H017,Hotel 17,R04457,Not worth the price.,2,28-08-2022,negative,TRUE,active
H020,Hotel 20,R04458,Excellent service!,5,28-12-2022,positive,TRUE,active
H018,Hotel 18,R04459,Could be better.,3,13-09-2023,neutral,TRUE,active
H021,Hotel 21,R04460,Very clean and comfortable.,4,05-09-2022,positive,FALSE,active
H043,Hotel 43,R04461,Excellent service!,4,23-01-2022,positive,TRUE,active
H016,Hotel 16,R04462,Could be better.,3,24-04-2022,neutral,FALSE,inactive
H044,Hotel 44,R04463,Highly recommend this place.,4,04-11-2023,positive,TRUE,inactive
H022,Hotel 22,R04464,Excellent service!,5,05-09-2022,positive,TRUE,active
H004,Hotel 4,R04465,Not worth the price.,1,09-04-2023,negative,FALSE,active
H028,Hotel 28,R04466,Room was dirty.,1,25-10-2023,negative,TRUE,inactive
H030,Hotel 30,R04467,Excellent service!,5,16-12-2022,positive,FALSE,inactive
H019,Hotel 19,R04468,Average experience.,3,07-10-2022,neutral,TRUE,active
H032,Hotel 32,R04469,Not worth the price.,1,09-12-2022,negative,TRUE,inactive
H050,Hotel 50,R04470,Could be better.,3,10-05-2022,neutral,TRUE,inactive
H039,Hotel 39,R04471,Not worth the price.,2,22-06-2023,negative,TRUE,active
H023,Hotel 23,R04472,Not worth the price.,1,26-01-2023,negative,FALSE,inactive
H046,Hotel 46,R04473,Highly recommend this place.,5,17-06-2023,positive,FALSE,inactive
H014,Hotel 14,R04474,Terrible service!,1,25-09-2022,negative,FALSE,inactive
H001,Hotel 1,R04475,Not worth the price.,1,07-05-2023,negative,TRUE,inactive
H037,Hotel 37,R04476,Highly recommend this place.,4,29-12-2023,positive,FALSE,inactive
H044,Hotel 44,R04477,Excellent service!,4,08-03-2023,positive,TRUE,active
H033,Hotel 33,R04478,Terrible service!,1,19-02-2023,negative,TRUE,inactive
H044,Hotel 44,R04479,Average experience.,3,16-12-2022,neutral,FALSE,inactive
H028,Hotel 28,R04480,Room was dirty.,1,21-07-2023,negative,TRUE,active
H034,Hotel 34,R04481,Not worth the price.,1,28-07-2023,negative,TRUE,inactive
H004,Hotel 4,R04482,Average experience.,3,06-04-2022,neutral,FALSE,active
H047,Hotel 47,R04483,Could be better.,3,01-05-2023,neutral,TRUE,active
H015,Hotel 15,R04484,Very clean and comfortable.,5,15-07-2023,positive,FALSE,active
H049,Hotel 49,R04485,Room was dirty.,2,17-11-2022,negative,TRUE,inactive
H040,Hotel 40,R04486,Average experience.,3,20-06-2023,neutral,TRUE,active
H006,Hotel 6,R04487,Not worth the price.,2,17-04-2023,negative,TRUE,inactive
H022,Hotel 22,R04488,Not worth the price.,2,25-07-2023,negative,FALSE,inactive
H022,Hotel 22,R04489,Excellent service!,5,18-09-2022,positive,FALSE,inactive
H033,Hotel 33,R04490,It was okay.,3,12-10-2022,neutral,FALSE,active
H034,Hotel 34,R04491,Highly recommend this place.,4,15-08-2022,positive,TRUE,inactive
H029,Hotel 29,R04492,Not worth the price.,2,24-06-2023,negative,TRUE,active
H024,Hotel 24,R04493,Highly recommend this place.,4,23-02-2023,positive,TRUE,inactive
H006,Hotel 6,R04494,It was okay.,3,06-08-2023,neutral,TRUE,inactive
H038,Hotel 38,R04495,Not worth the price.,1,25-10-2022,negative,FALSE,active
H030,Hotel 30,R04496,Very clean and comfortable.,4,28-05-2022,positive,TRUE,active
H050,Hotel 50,R04497,Not worth the price.,1,30-07-2023,negative,FALSE,inactive
H034,Hotel 34,R04498,Room was dirty.,1,01-10-2022,negative,FALSE,inactive
H025,Hotel 25,R04499,Excellent service!,5,01-08-2022,positive,FALSE,active
H043,Hotel 43,R04500,Very clean and comfortable.,5,14-09-2023,positive,FALSE,active
H003,Hotel 3,R04501,Terrible service!,1,21-07-2022,negative,TRUE,inactive
H027,Hotel 27,R04502,Highly recommend this place.,4,20-04-2022,positive,FALSE,active
H032,Hotel 32,R04503,Not worth the price.,1,18-05-2022,negative,TRUE,active
H013,Hotel 13,R04504,Room was dirty.,2,02-03-2022,negative,FALSE,inactive
H021,Hotel 21,R04505,Average experience.,3,12-08-2022,neutral,FALSE,inactive
H004,Hotel 4,R04506,Excellent service!,4,06-07-2022,positive,FALSE,inactive
H017,Hotel 17,R04507,Highly recommend this place.,5,28-05-2023,positive,FALSE,active
H034,Hotel 34,R04508,Average experience.,3,06-06-2023,neutral,TRUE,active
H018,Hotel 18,R04509,Excellent service!,5,16-07-2023,positive,TRUE,inactive
H048,Hotel 48,R04510,Highly recommend this place.,5,05-12-2023,positive,FALSE,inactive
H048,Hotel 48,R04511,Room was dirty.,2,30-05-2023,negative,TRUE,active
H031,Hotel 31,R04512,Terrible service!,1,18-12-2022,negative,FALSE,inactive
H035,Hotel 35,R04513,Not worth the price.,2,29-03-2022,negative,FALSE,active
H007,Hotel 7,R04514,Excellent service!,4,08-03-2023,positive,TRUE,inactive
H020,Hotel 20,R04515,Terrible service!,1,29-09-2022,negative,FALSE,inactive
H046,Hotel 46,R04516,Terrible service!,2,21-09-2022,negative,FALSE,inactive
H039,Hotel 39,R04517,Excellent service!,4,06-04-2022,positive,TRUE,inactive
H019,Hotel 19,R04518,Not worth the price.,1,12-04-2023,negative,FALSE,inactive
H041,Hotel 41,R04519,Excellent service!,5,11-07-2023,positive,FALSE,active
H049,Hotel 49,R04520,Not worth the price.,2,06-02-2023,negative,FALSE,active
H011,Hotel 11,R04521,It was okay.,3,04-04-2022,neutral,FALSE,inactive
H005,Hotel 5,R04522,Terrible service!,2,08-09-2022,negative,FALSE,active
H003,Hotel 3,R04523,It was okay.,3,28-12-2022,neutral,TRUE,active
H010,Hotel 10,R04524,Very clean and comfortable.,5,02-06-2022,positive,TRUE,active
H030,Hotel 30,R04525,Average experience.,3,24-03-2023,neutral,TRUE,inactive
H002,Hotel 2,R04526,Not worth the price.,2,07-06-2023,negative,FALSE,inactive
H034,Hotel 34,R04527,It was okay.,3,19-08-2023,neutral,FALSE,inactive
H027,Hotel 27,R04528,Highly recommend this place.,5,29-07-2023,positive,FALSE,active
H034,Hotel 34,R04529,Highly recommend this place.,4,26-10-2022,positive,TRUE,active
H036,Hotel 36,R04530,Highly recommend this place.,4,03-04-2022,positive,FALSE,active
H034,Hotel 34,R04531,Average experience.,3,31-10-2023,neutral,FALSE,active
H013,Hotel 13,R04532,Excellent service!,5,30-10-2023,positive,FALSE,inactive
H003,Hotel 3,R04533,Very clean and comfortable.,5,27-01-2023,positive,TRUE,active
H037,Hotel 37,R04534,Highly recommend this place.,4,28-08-2022,positive,FALSE,active
H007,Hotel 7,R04535,Highly recommend this place.,5,09-06-2022,positive,FALSE,inactive
H045,Hotel 45,R04536,Room was dirty.,1,07-02-2023,negative,FALSE,active
H020,Hotel 20,R04537,It was okay.,3,13-05-2023,neutral,FALSE,inactive
H015,Hotel 15,R04538,Very clean and comfortable.,5,03-01-2023,positive,TRUE,active
H030,Hotel 30,R04539,Average experience.,3,05-02-2022,neutral,TRUE,inactive
H023,Hotel 23,R04540,Very clean and comfortable.,5,12-11-2023,positive,TRUE,active
H038,Hotel 38,R04541,Room was dirty.,2,31-03-2023,negative,FALSE,inactive
H041,Hotel 41,R04542,Terrible service!,2,06-09-2023,negative,TRUE,inactive
H013,Hotel 13,R04543,Excellent service!,4,15-03-2022,positive,TRUE,active
H046,Hotel 46,R04544,Room was dirty.,2,04-02-2022,negative,TRUE,inactive
H034,Hotel 34,R04545,Not worth the price.,2,17-06-2023,negative,FALSE,active
H026,Hotel 26,R04546,Very clean and comfortable.,4,12-02-2022,positive,TRUE,active
H008,Hotel 8,R04547,Very clean and comfortable.,5,22-10-2023,positive,TRUE,inactive
H021,Hotel 21,R04548,Terrible service!,1,27-09-2023,negative,FALSE,active
H033,Hotel 33,R04549,Average experience.,3,18-06-2022,neutral,FALSE,inactive
H010,Hotel 10,R04550,Excellent service!,5,01-01-2023,positive,TRUE,inactive
H035,Hotel 35,R04551,Excellent service!,5,14-12-2023,positive,TRUE,inactive
H041,Hotel 41,R04552,Could be better.,3,03-11-2023,neutral,FALSE,active
H005,Hotel 5,R04553,Not worth the price.,1,22-10-2023,negative,FALSE,active
H046,Hotel 46,R04554,Excellent service!,4,19-02-2022,positive,TRUE,active
H005,Hotel 5,R04555,Very clean and comfortable.,5,26-03-2022,positive,FALSE,inactive
H025,Hotel 25,R04556,Very clean and comfortable.,5,16-12-2023,positive,FALSE,inactive
H022,Hotel 22,R04557,Not worth the price.,1,18-10-2022,negative,FALSE,inactive
H044,Hotel 44,R04558,Not worth the price.,2,18-03-2023,negative,FALSE,active
H001,Hotel 1,R04559,Terrible service!,2,19-06-2022,negative,TRUE,inactive
H015,Hotel 15,R04560,Not worth the price.,2,16-11-2023,negative,FALSE,active
H001,Hotel 1,R04561,Could be better.,3,29-04-2022,neutral,TRUE,inactive
H014,Hotel 14,R04562,Terrible service!,1,15-04-2023,negative,FALSE,active
H042,Hotel 42,R04563,Very clean and comfortable.,4,09-04-2023,positive,TRUE,inactive
H028,Hotel 28,R04564,Highly recommend this place.,5,09-04-2023,positive,TRUE,inactive
H030,Hotel 30,R04565,Excellent service!,5,08-08-2023,positive,FALSE,inactive
H036,Hotel 36,R04566,Room was dirty.,2,06-07-2023,negative,TRUE,inactive
H002,Hotel 2,R04567,It was okay.,3,22-02-2022,neutral,TRUE,active
H013,Hotel 13,R04568,Highly recommend this place.,4,17-01-2023,positive,TRUE,inactive
H040,Hotel 40,R04569,Room was dirty.,1,01-12-2023,negative,FALSE,inactive
H004,Hotel 4,R04570,Average experience.,3,09-10-2022,neutral,TRUE,inactive
H048,Hotel 48,R04571,Terrible service!,1,21-10-2023,negative,TRUE,active
H050,Hotel 50,R04572,Excellent service!,4,26-08-2023,positive,FALSE,active
H041,Hotel 41,R04573,Very clean and comfortable.,5,19-09-2022,positive,TRUE,inactive
H026,Hotel 26,R04574,Very clean and comfortable.,5,03-09-2023,positive,FALSE,inactive
H028,Hotel 28,R04575,Not worth the price.,1,07-03-2023,negative,FALSE,active
H016,Hotel 16,R04576,Excellent service!,5,25-02-2022,positive,TRUE,inactive
H040,Hotel 40,R04577,It was okay.,3,23-11-2022,neutral,FALSE,inactive
H033,Hotel 33,R04578,Excellent service!,4,09-09-2022,positive,FALSE,active
H013,Hotel 13,R04579,Highly recommend this place.,5,14-03-2023,positive,TRUE,active
H035,Hotel 35,R04580,Highly recommend this place.,5,12-08-2022,positive,FALSE,inactive
H030,Hotel 30,R04581,Terrible service!,1,02-03-2022,negative,FALSE,inactive
H048,Hotel 48,R04582,Not worth the price.,2,27-10-2022,negative,TRUE,inactive
H003,Hotel 3,R04583,It was okay.,3,14-05-2023,neutral,TRUE,inactive
H042,Hotel 42,R04584,Very clean and comfortable.,5,06-08-2022,positive,TRUE,active
H005,Hotel 5,R04585,Highly recommend this place.,5,15-07-2023,positive,TRUE,inactive
H008,Hotel 8,R04586,It was okay.,3,01-10-2022,neutral,FALSE,inactive
H015,Hotel 15,R04587,Terrible service!,2,14-04-2022,negative,FALSE,inactive
H027,Hotel 27,R04588,Excellent service!,4,31-12-2023,positive,FALSE,active
H050,Hotel 50,R04589,Terrible service!,2,27-03-2022,negative,TRUE,active
H034,Hotel 34,R04590,Room was dirty.,2,07-05-2023,negative,FALSE,inactive
H030,Hotel 30,R04591,Room was dirty.,2,19-12-2022,negative,TRUE,active
H005,Hotel 5,R04592,Very clean and comfortable.,5,08-02-2023,positive,TRUE,active
H024,Hotel 24,R04593,Highly recommend this place.,4,09-06-2023,positive,TRUE,active
H049,Hotel 49,R04594,Not worth the price.,2,21-11-2022,negative,FALSE,inactive
H048,Hotel 48,R04595,Very clean and comfortable.,5,25-07-2022,positive,FALSE,inactive
H043,Hotel 43,R04596,Terrible service!,2,07-05-2023,negative,FALSE,active
H041,Hotel 41,R04597,Room was dirty.,1,05-04-2023,negative,FALSE,inactive
H002,Hotel 2,R04598,Not worth the price.,2,19-11-2023,negative,TRUE,inactive
H010,Hotel 10,R04599,Highly recommend this place.,4,01-07-2023,positive,FALSE,active
H047,Hotel 47,R04600,Highly recommend this place.,5,11-05-2023,positive,TRUE,inactive
H014,Hotel 14,R04601,Could be better.,3,23-05-2022,neutral,TRUE,active
H020,Hotel 20,R04602,Terrible service!,2,05-05-2022,negative,TRUE,inactive
H019,Hotel 19,R04603,Highly recommend this place.,4,29-06-2023,positive,TRUE,active
H039,Hotel 39,R04604,Excellent service!,4,07-07-2022,positive,FALSE,active
H009,Hotel 9,R04605,Average experience.,3,08-07-2022,neutral,FALSE,active
H012,Hotel 12,R04606,Not worth the price.,1,01-06-2022,negative,TRUE,inactive
H041,Hotel 41,R04607,Room was dirty.,2,13-02-2023,negative,FALSE,inactive
H039,Hotel 39,R04608,Excellent service!,5,05-09-2022,positive,FALSE,inactive
H042,Hotel 42,R04609,Not worth the price.,2,13-10-2023,negative,FALSE,inactive
H020,Hotel 20,R04610,Terrible service!,2,01-08-2022,negative,TRUE,active
H009,Hotel 9,R04611,Terrible service!,1,24-08-2023,negative,TRUE,active
H037,Hotel 37,R04612,Excellent service!,4,27-01-2022,positive,TRUE,active
H026,Hotel 26,R04613,Could be better.,3,16-01-2022,neutral,FALSE,active
H034,Hotel 34,R04614,Terrible service!,2,18-06-2022,negative,FALSE,active
H010,Hotel 10,R04615,It was okay.,3,20-09-2022,neutral,TRUE,active
H031,Hotel 31,R04616,Could be better.,3,17-09-2022,neutral,TRUE,active
H015,Hotel 15,R04617,Highly recommend this place.,4,23-04-2022,positive,TRUE,active
H016,Hotel 16,R04618,Very clean and comfortable.,5,20-12-2022,positive,TRUE,inactive
H002,Hotel 2,R04619,It was okay.,3,27-11-2023,neutral,TRUE,inactive
H026,Hotel 26,R04620,Not worth the price.,1,03-12-2022,negative,FALSE,active
H032,Hotel 32,R04621,Highly recommend this place.,4,07-10-2022,positive,FALSE,active
H019,Hotel 19,R04622,Terrible service!,2,08-06-2023,negative,FALSE,inactive
H035,Hotel 35,R04623,Could be better.,3,10-03-2023,neutral,FALSE,active
H012,Hotel 12,R04624,Not worth the price.,1,13-11-2022,negative,TRUE,active
H011,Hotel 11,R04625,Very clean and comfortable.,5,08-07-2023,positive,FALSE,active
H042,Hotel 42,R04626,Highly recommend this place.,5,24-05-2022,positive,FALSE,active
H017,Hotel 17,R04627,Excellent service!,4,19-12-2023,positive,FALSE,inactive
H034,Hotel 34,R04628,Average experience.,3,11-04-2023,neutral,TRUE,inactive
H004,Hotel 4,R04629,Terrible service!,2,14-01-2022,negative,FALSE,inactive
H001,Hotel 1,R04630,It was okay.,3,07-03-2022,neutral,TRUE,active
H033,Hotel 33,R04631,Terrible service!,2,10-03-2023,negative,FALSE,active
H039,Hotel 39,R04632,Very clean and comfortable.,5,03-04-2023,positive,TRUE,inactive
H027,Hotel 27,R04633,Highly recommend this place.,4,27-11-2022,positive,TRUE,inactive
H007,Hotel 7,R04634,Very clean and comfortable.,4,23-02-2023,positive,FALSE,active
H019,Hotel 19,R04635,Excellent service!,5,03-10-2022,positive,FALSE,active
H012,Hotel 12,R04636,It was okay.,3,30-11-2023,neutral,FALSE,inactive
H040,Hotel 40,R04637,Very clean and comfortable.,5,03-07-2022,positive,FALSE,active
H049,Hotel 49,R04638,Excellent service!,4,06-06-2022,positive,FALSE,active
H049,Hotel 49,R04639,Very clean and comfortable.,4,14-12-2023,positive,FALSE,inactive
H002,Hotel 2,R04640,Average experience.,3,08-06-2023,neutral,FALSE,active
H045,Hotel 45,R04641,Excellent service!,5,14-12-2023,positive,TRUE,inactive
H006,Hotel 6,R04642,Not worth the price.,1,11-09-2023,negative,FALSE,active
H027,Hotel 27,R04643,Room was dirty.,2,11-02-2023,negative,TRUE,inactive
H016,Hotel 16,R04644,Highly recommend this place.,5,14-07-2023,positive,TRUE,active
H049,Hotel 49,R04645,Very clean and comfortable.,5,03-10-2022,positive,TRUE,active
H028,Hotel 28,R04646,Very clean and comfortable.,4,24-05-2022,positive,TRUE,active
H023,Hotel 23,R04647,Very clean and comfortable.,4,07-08-2023,positive,TRUE,inactive
H026,Hotel 26,R04648,Terrible service!,1,01-06-2022,negative,TRUE,inactive
H038,Hotel 38,R04649,It was okay.,3,15-02-2023,neutral,FALSE,active
H025,Hotel 25,R04650,Room was dirty.,2,23-12-2023,negative,FALSE,inactive
H037,Hotel 37,R04651,Terrible service!,2,29-05-2022,negative,FALSE,inactive
H028,Hotel 28,R04652,Very clean and comfortable.,4,09-04-2022,positive,FALSE,inactive
H035,Hotel 35,R04653,Not worth the price.,1,03-12-2023,negative,TRUE,inactive
H045,Hotel 45,R04654,Average experience.,3,01-09-2023,neutral,TRUE,inactive
H025,Hotel 25,R04655,Very clean and comfortable.,4,05-10-2022,positive,FALSE,inactive
H038,Hotel 38,R04656,Not worth the price.,2,15-10-2023,negative,FALSE,active
H039,Hotel 39,R04657,Room was dirty.,2,08-09-2022,negative,TRUE,active
H021,Hotel 21,R04658,Average experience.,3,04-07-2023,neutral,TRUE,active
H024,Hotel 24,R04659,Room was dirty.,2,21-03-2023,negative,TRUE,inactive
H009,Hotel 9,R04660,Highly recommend this place.,5,01-02-2022,positive,TRUE,active
H043,Hotel 43,R04661,Highly recommend this place.,4,23-06-2022,positive,TRUE,active
H049,Hotel 49,R04662,Room was dirty.,2,24-03-2022,negative,TRUE,inactive
H027,Hotel 27,R04663,Terrible service!,2,02-02-2023,negative,TRUE,inactive
H005,Hotel 5,R04664,Terrible service!,1,16-12-2023,negative,TRUE,inactive
H044,Hotel 44,R04665,Room was dirty.,2,25-12-2022,negative,FALSE,active
H041,Hotel 41,R04666,Highly recommend this place.,5,09-11-2023,positive,FALSE,active
H027,Hotel 27,R04667,Terrible service!,2,29-06-2022,negative,TRUE,active
H049,Hotel 49,R04668,Average experience.,3,06-10-2023,neutral,FALSE,inactive
H039,Hotel 39,R04669,Very clean and comfortable.,5,13-06-2023,positive,TRUE,active
H029,Hotel 29,R04670,Terrible service!,1,24-03-2022,negative,FALSE,inactive
H016,Hotel 16,R04671,Highly recommend this place.,5,14-06-2023,positive,TRUE,inactive
H029,Hotel 29,R04672,Room was dirty.,2,28-06-2022,negative,TRUE,inactive
H011,Hotel 11,R04673,Room was dirty.,2,18-07-2022,negative,TRUE,active
H039,Hotel 39,R04674,Terrible service!,1,02-06-2023,negative,TRUE,inactive
H026,Hotel 26,R04675,Very clean and comfortable.,4,24-03-2023,positive,TRUE,active
H032,Hotel 32,R04676,Terrible service!,2,20-03-2022,negative,FALSE,active
H022,Hotel 22,R04677,Could be better.,3,19-07-2022,neutral,FALSE,active
H049,Hotel 49,R04678,Average experience.,3,13-08-2022,neutral,TRUE,active
H004,Hotel 4,R04679,Not worth the price.,1,20-08-2022,negative,TRUE,inactive
H023,Hotel 23,R04680,Excellent service!,5,09-03-2023,positive,TRUE,active
H011,Hotel 11,R04681,Very clean and comfortable.,5,05-11-2022,positive,TRUE,active
H015,Hotel 15,R04682,Very clean and comfortable.,5,02-04-2022,positive,TRUE,inactive
H009,Hotel 9,R04683,It was okay.,3,11-12-2023,neutral,FALSE,active
H019,Hotel 19,R04684,Excellent service!,5,23-08-2022,positive,TRUE,inactive
H003,Hotel 3,R04685,Not worth the price.,1,03-08-2022,negative,FALSE,active
H036,Hotel 36,R04686,Highly recommend this place.,4,19-10-2022,positive,TRUE,inactive
H016,Hotel 16,R04687,Highly recommend this place.,5,20-03-2022,positive,FALSE,inactive
H028,Hotel 28,R04688,Very clean and comfortable.,4,16-02-2022,positive,FALSE,active
H036,Hotel 36,R04689,Highly recommend this place.,4,23-09-2022,positive,TRUE,inactive
H001,Hotel 1,R04690,Room was dirty.,1,12-02-2023,negative,FALSE,active
H037,Hotel 37,R04691,Very clean and comfortable.,4,21-11-2023,positive,TRUE,active
H018,Hotel 18,R04692,Highly recommend this place.,4,24-08-2023,positive,TRUE,inactive
H010,Hotel 10,R04693,Room was dirty.,2,03-04-2023,negative,TRUE,active
H030,Hotel 30,R04694,It was okay.,3,02-08-2023,neutral,FALSE,inactive
H031,Hotel 31,R04695,Room was dirty.,1,23-12-2023,negative,TRUE,inactive
H050,Hotel 50,R04696,Not worth the price.,1,07-07-2022,negative,TRUE,inactive
H022,Hotel 22,R04697,Very clean and comfortable.,4,10-06-2022,positive,FALSE,active
H037,Hotel 37,R04698,Terrible service!,2,08-08-2022,negative,TRUE,inactive
H048,Hotel 48,R04699,Terrible service!,1,04-09-2022,negative,FALSE,active
H003,Hotel 3,R04700,Terrible service!,2,17-09-2022,negative,FALSE,inactive
H007,Hotel 7,R04701,Not worth the price.,1,18-06-2023,negative,FALSE,inactive
H042,Hotel 42,R04702,It was okay.,3,28-10-2022,neutral,FALSE,active
H048,Hotel 48,R04703,Very clean and comfortable.,4,19-02-2022,positive,TRUE,active
H020,Hotel 20,R04704,Not worth the price.,2,29-04-2022,negative,TRUE,active
H032,Hotel 32,R04705,Very clean and comfortable.,5,30-12-2023,positive,TRUE,active
H049,Hotel 49,R04706,Very clean and comfortable.,5,11-10-2022,positive,FALSE,inactive
H034,Hotel 34,R04707,Room was dirty.,2,13-08-2023,negative,TRUE,inactive
H002,Hotel 2,R04708,Very clean and comfortable.,5,01-05-2022,positive,TRUE,active
H018,Hotel 18,R04709,Excellent service!,4,05-05-2023,positive,TRUE,active
H012,Hotel 12,R04710,Room was dirty.,2,20-11-2022,negative,TRUE,inactive
H006,Hotel 6,R04711,Room was dirty.,1,21-01-2022,negative,TRUE,active
H027,Hotel 27,R04712,Terrible service!,1,18-12-2023,negative,FALSE,inactive
H029,Hotel 29,R04713,Excellent service!,4,10-11-2023,positive,TRUE,active
H008,Hotel 8,R04714,Average experience.,3,17-02-2023,neutral,TRUE,inactive
H026,Hotel 26,R04715,Excellent service!,4,17-09-2022,positive,TRUE,active
H019,Hotel 19,R04716,Terrible service!,2,19-09-2022,negative,FALSE,active
H047,Hotel 47,R04717,Very clean and comfortable.,4,02-01-2023,positive,TRUE,inactive
H017,Hotel 17,R04718,Room was dirty.,1,27-06-2023,negative,FALSE,inactive
H021,Hotel 21,R04719,It was okay.,3,30-01-2023,neutral,FALSE,inactive
H037,Hotel 37,R04720,Excellent service!,5,22-09-2023,positive,TRUE,inactive
H050,Hotel 50,R04721,Very clean and comfortable.,4,08-09-2022,positive,FALSE,active
H031,Hotel 31,R04722,Highly recommend this place.,4,14-02-2023,positive,FALSE,inactive
H037,Hotel 37,R04723,Very clean and comfortable.,5,12-12-2022,positive,TRUE,inactive
H021,Hotel 21,R04724,Room was dirty.,2,30-07-2022,negative,TRUE,inactive
H031,Hotel 31,R04725,Highly recommend this place.,4,29-01-2022,positive,FALSE,inactive
H045,Hotel 45,R04726,Terrible service!,2,01-05-2023,negative,FALSE,inactive
H042,Hotel 42,R04727,Not worth the price.,1,11-08-2023,negative,FALSE,inactive
H008,Hotel 8,R04728,Highly recommend this place.,5,07-01-2022,positive,FALSE,active
H006,Hotel 6,R04729,Very clean and comfortable.,5,25-08-2023,positive,TRUE,active
H025,Hotel 25,R04730,Not worth the price.,1,16-08-2022,negative,FALSE,active
H033,Hotel 33,R04731,Room was dirty.,2,18-02-2022,negative,TRUE,active
H032,Hotel 32,R04732,Highly recommend this place.,5,02-04-2022,positive,TRUE,active
H043,Hotel 43,R04733,Excellent service!,5,14-03-2023,positive,FALSE,inactive
H043,Hotel 43,R04734,Room was dirty.,1,27-10-2022,negative,FALSE,active
H014,Hotel 14,R04735,Excellent service!,5,08-03-2022,positive,TRUE,inactive
H027,Hotel 27,R04736,Not worth the price.,1,05-12-2022,negative,TRUE,inactive
H045,Hotel 45,R04737,Not worth the price.,1,03-05-2023,negative,FALSE,inactive
H028,Hotel 28,R04738,Highly recommend this place.,5,22-03-2023,positive,FALSE,active
H003,Hotel 3,R04739,It was okay.,3,10-08-2022,neutral,TRUE,inactive
H004,Hotel 4,R04740,Terrible service!,2,16-06-2023,negative,FALSE,inactive
H037,Hotel 37,R04741,Terrible service!,1,10-11-2022,negative,FALSE,active
H022,Hotel 22,R04742,Could be better.,3,23-05-2022,neutral,FALSE,active
H021,Hotel 21,R04743,Highly recommend this place.,4,28-12-2022,positive,FALSE,inactive
H007,Hotel 7,R04744,Highly recommend this place.,5,30-05-2022,positive,FALSE,inactive
H017,Hotel 17,R04745,Room was dirty.,1,06-10-2023,negative,FALSE,active
H020,Hotel 20,R04746,Not worth the price.,2,13-07-2022,negative,TRUE,active
H048,Hotel 48,R04747,Room was dirty.,1,04-03-2023,negative,FALSE,active
H049,Hotel 49,R04748,Average experience.,3,11-11-2022,neutral,FALSE,active
H018,Hotel 18,R04749,Room was dirty.,1,16-07-2023,negative,TRUE,active
H030,Hotel 30,R04750,It was okay.,3,06-08-2022,neutral,FALSE,active
H035,Hotel 35,R04751,Excellent service!,4,07-06-2023,positive,TRUE,inactive
H005,Hotel 5,R04752,Terrible service!,2,05-07-2022,negative,TRUE,active
H045,Hotel 45,R04753,Could be better.,3,23-12-2023,neutral,FALSE,inactive
H042,Hotel 42,R04754,Terrible service!,1,16-01-2022,negative,FALSE,inactive
H001,Hotel 1,R04755,Could be better.,3,26-05-2022,neutral,FALSE,active
H048,Hotel 48,R04756,Terrible service!,1,22-11-2022,negative,FALSE,active
H041,Hotel 41,R04757,Excellent service!,5,12-12-2022,positive,FALSE,inactive
H004,Hotel 4,R04758,Terrible service!,2,17-10-2022,negative,TRUE,inactive
H004,Hotel 4,R04759,Excellent service!,4,11-07-2023,positive,FALSE,active
H050,Hotel 50,R04760,Highly recommend this place.,5,12-05-2023,positive,TRUE,active
H016,Hotel 16,R04761,Not worth the price.,2,11-02-2022,negative,FALSE,active
H043,Hotel 43,R04762,Room was dirty.,1,17-05-2023,negative,TRUE,active
H048,Hotel 48,R04763,Average experience.,3,01-06-2023,neutral,TRUE,active
H048,Hotel 48,R04764,It was okay.,3,23-02-2023,neutral,FALSE,inactive
H002,Hotel 2,R04765,Terrible service!,2,12-10-2022,negative,FALSE,inactive
H025,Hotel 25,R04766,It was okay.,3,09-09-2022,neutral,FALSE,active
H015,Hotel 15,R04767,Very clean and comfortable.,4,31-08-2023,positive,FALSE,active
H018,Hotel 18,R04768,Terrible service!,1,12-05-2023,negative,FALSE,active
H006,Hotel 6,R04769,It was okay.,3,10-11-2023,neutral,FALSE,active
H012,Hotel 12,R04770,Highly recommend this place.,4,24-10-2023,positive,TRUE,inactive
H009,Hotel 9,R04771,Excellent service!,5,30-10-2023,positive,FALSE,active
H016,Hotel 16,R04772,Room was dirty.,2,10-01-2022,negative,FALSE,active
H016,Hotel 16,R04773,Excellent service!,5,01-02-2023,positive,FALSE,inactive
H039,Hotel 39,R04774,Excellent service!,4,25-01-2022,positive,TRUE,inactive
H021,Hotel 21,R04775,Not worth the price.,1,15-04-2023,negative,FALSE,active
H024,Hotel 24,R04776,Terrible service!,2,07-06-2022,negative,FALSE,inactive
H032,Hotel 32,R04777,Very clean and comfortable.,4,08-11-2023,positive,TRUE,active
H041,Hotel 41,R04778,Terrible service!,2,10-06-2022,negative,FALSE,inactive
H029,Hotel 29,R04779,Highly recommend this place.,5,27-07-2022,positive,TRUE,active
H007,Hotel 7,R04780,Room was dirty.,2,02-03-2023,negative,FALSE,active
H008,Hotel 8,R04781,Not worth the price.,2,27-10-2023,negative,FALSE,active
H037,Hotel 37,R04782,It was okay.,3,26-08-2022,neutral,TRUE,active
H022,Hotel 22,R04783,Very clean and comfortable.,4,31-05-2023,positive,FALSE,active
H012,Hotel 12,R04784,Very clean and comfortable.,4,10-02-2023,positive,FALSE,active
H009,Hotel 9,R04785,Very clean and comfortable.,5,19-05-2022,positive,TRUE,active
H034,Hotel 34,R04786,Not worth the price.,2,22-04-2023,negative,TRUE,inactive
